# addr,name,comment
# addr forms: 0xNNNNN = file offset | SEG:OFF = relative seg:off | DS:0xNNNN = DS-relative | IMG:0xNNNN = image offset
0x000600,entry,MZ entry point; sets DS/SS=0x0ce2 SP=0x7e78
0x005320,resource_handle_resolve,"SEG 0x4b9:0x190: resolve resource handle AX->loaded segment. bx=AX<<3 (8-byte entries); if fs:[bx+2]&3 set, ds=fs:[bx]=resource segment, si=0, ax=1(loaded) else ax=0. Resource handle table = fs base, {seg u16, flags u16, ...} per 8-byte entry"
0x005288,resource_release,"SEG 0x4b9:0xf8: release resource handle AX if loaded. bx=AX<<3; if fs:[bx+2]&3 (loaded flag) set, call 0x529c (actual free). Resource table entry = 8 bytes {segment u16@+0, flags u16@+2 (bits0-1=loaded), ...}. Counterpart to resource_handle_resolve 0x5320"
0x00529C,resource_free_inner,SEG 0x4b9:0x10c: actual resource release (segment dealloc) called by resource_release once the loaded-flag check passes
0x00287B,resource_load_by_id,"SEG 0x1ce:0x59b: load resource by ID AX. ds=fs; si=0x0c04+AX*16 (FS:0x0c04 name-table 16-byte entry = filename); call 0x28ca (lookup/already-loaded), lcall 0x4b9:0 (alloc slot), call 0x2abb (open+read file into segment). Returns ax=success. THE entry point for loading worlds/scripts: e.g. load venusia = resource_load_by_id(25). Called per-resource by vm_resource_profile_select 0x53da"
0x0028CA,resource_name_lookup,"SEG 0x1ce:0x5ea: given DS:SI = FS:0x0c04 name-table entry, resolve/check the resource; returns ebp (0 = skip/already-resolved)"
0x002ABB,resource_file_load,SEG 0x1ce:0x7db: open the resource filename (via gs-relative path builder 0x2693) + read the file into the allocated resource segment; the loaded world/.ext data then lives at the resource segment (see resource_handle_resolve 0x5320)
GS:0x0A8E,resource_file_size,"loaded resource's file size (dword), read from the DOS FindFirst DTA at +0x1a during resource_file_load 0x2abb; also mirrored at GS:0x0A92. Bounds the read of the world/.ext data into its segment"
0x002AD3,resource_load_findfirst_size,"resource_file_load inner: int21h 0x2f00 (get DTA), 0x4e00 (FindFirst by built path) -> file size from DTA+0x1a into GS:0x0A8E/0A92, then int21h 0x3d00 (open) + read the bytes into the resource segment"
DS:0x6212,entity_object_table,"32-byte object/entity records indexed by object-id<<5 (gs-relative). Fields observed: +0x00 flags (|0x83 active/type bits, from resource [si]&4), +0x04 data offset + +0x06 data segment (far ptr into a loaded resource segment), +0x0c/+0x0e first two data words (NOT screen position - live gameplay bytes show a far-ptr shape e.g. 0x799a:0x0049; on-screen x/y is DERIVED at draw time from camera/viewport globals 0x277e/0x2780/0x2782/0x2aab/0x2aad + descriptor size, see entity_draw 0x9240), +0x14/+0x16 initial backup of +0xc/+0xe (reset-to values). Populated by entity_object_populate 0x40d0"
0x0040D0,entity_object_populate,"populate entity_object_table[AX] from resource handle DX: di=0x6212+AX<<5; lcall resource_handle_resolve 0x5320 (ds=resource seg,si); bound-check bp<[si+2]; flags=([si]&4)|0x83 -> +0x00; unpack packed dword ds:[bp<<2+si] into a far ptr (low nibble=extra si offset, >>4=segment delta added to ds) -> +0x04/+0x06; copy data words -> +0x0c/+0x0e, init +0x14/+0x16. First decode of the object-instance system || MERGED 2026-07-25 (audit-fixes #130), also recorded as: ACTIVATES an entity: AX=id DX=resource handle -> di=0x6212+id*32; resolve handle 0x4b9:0x190; flags=([res_hdr]&4)|0x83 (0x80 active bit) at +0; unpack object far ptr +4/+6; copy data +0xc/+0xe; init +0x14/+0x16. THE entity-activation primitive (nav destinations 0x15..0x1F, crew, location content). = 0x299:0x1140"
0x004150,entity_object_populate_from_src,"variant of entity_object_populate: fills entity_object_table[AX] (si=0x6212+AX<<5) from a caller-supplied source ES:DI instead of a resolved resource. Identical record layout (+0x00 flags=([di]&4)|0x83, +0x04/+0x06 unpacked far ptr, +0x0c/+0x0e data words, +0x14/+0x16 init backups) - two independent routines agreeing CONFIRMS the 32-byte entity record structure"
0x0041C3,entity_get_flags,AX=object id -> AX = flags word gs:[0x6212+id<<5] (entity record +0x00). Simple getter into entity_object_table
0x0041D1,entity_flag_state_transition,"AX=object id: read flags gs:[0x6212+id<<5]; if active (bit7/0x80 set, js) AND bit0(0x01) set, clear bit0 and set bit1 (al=(al&0xfe)|2); store back. Per-object flag state machine - entity flags +0x00 bits: 0x80=active, 0x01/0x02 = state (0x83 init = active+state0+bit1). Transitions state0->state-advance"
0x00428C,entity_flag_toggle_bit6,"AX=object id: read flags gs:[0x6212+id<<5]; if active(bit7/0x80), xor al,0x40 (toggle bit6) + state-advance (if bit0 set, set bit1); store back. Member of the entity flag-toggle family (0x41d1/0x4270/0x428c...) each toggling a distinct state bit gated on active"
DS:0x6212+0,entity_flags_bitmap,"entity record +0x00 flags-word bit map (from the toggle-routine family): 0x80=active, 0x01/0x02=state pair (0x01->0x02 advance), 0x20=bit5 toggle-state, 0x40=bit6 toggle-state, 0x04 carried from source data. 0x83 init = active+state0+bit1"
GS:0x0AF2,active_entity_workcopy,32-byte working copy of the currently-selected object (mirrors an entity_object_table record). entity_make_active 0x4316 copies entity[id] here for per-object processing
0x004316,entity_make_active,"AX=object id: si=0x6212+id<<5; set flags bit1 (or [si],2); rep movsd cx=8 (=32 bytes) copy the entity record to active_entity_workcopy GS:0x0AF2. The rep movsd cx=8 RE-CONFIRMS the 32-byte entity-record size. Selects an object as the active one for processing"
0x007CF8,text_wrap_centered,"centered multi-line text layout: walk chars (max index [0x131c]); break a line at a space once length>=0x1c(28); per line store (char_count @[bp], centered_x=-((count<<2)-0xa0) @[bp+2]) into a break-table at bp=0xaf2, cx=line count. Produces centered wrapped text (menu/message display). NOTE bp=0xaf2 here is a shared scratch buffer - NOT the entity workcopy despite the shared address"
DS:0x6212+8,entity_field_08,"entity record +0x08: a comparable 16-bit id/group/target field (compared against a param in entity_flag_set_if_field8_mismatch 0x420d; mismatch -> state advance). Adds to the record map: +0x00 flags, +0x04/+0x06 far ptr, +0x08 id/group, +0x0c/+0x0e data words, +0x14/+0x16 init backups"
0x0006C0,cmd_handler_pc_speaker_beep,"input-action handler (jump-table entry): call 0x99f, then program the PC speaker via the PIT (out 0x43,0xb6 = ch2 square wave; out 0x42,0x9c/0x2e = divisor 0x2e9c ~100Hz), lcall 0x8b:0 (speaker gate/sound). The game uses PC-speaker beeps for some SFX, separate from the VOC/cpal audio path"
0x000651,cmd_handler_numeric_value,"ADDRESS CORRECTED 0x652 -> 0x651 (audit-fixes #387): 0x652 is the SECOND byte of the 0x66-prefixed `xor eax,eax` at 0x651, so decoding from it renders a 16-bit `xor ax,ax` and silently drops the operand-size prefix -- the routine clears the whole of eax before `mov ax,bx`. input-action handler: ax=bx; eax<<=4 (value*16) -> [0xa46] dword; bound-check vs 0x78870; if under, si=0xe + call 0xd61. Processes a scaled numeric input (scroll/position/selection value)"
GS:0x6ADE,state_word_array,0x1e-word (or 0x40-dword) runtime state array; init to 0xffffffff by vm_resource_profile_select 0x53f6; iterated by cmd handler 0x899 and others
0x00173E,input_action_xlat_range_measured,"MEASURED bound (follow-up to the jump-table correction): the xlat table cs:0x113e has 159 non-negative entries mapping input/event bytes to action indices, MAX index = 125. So input_action_jump_table cs:0x123e has ~126 entries (index 0..125) = the game's full keyboard/event command set - FAR more than the 16 first sampled. ~93/126 pass a strict prologue check (undercount; valid handlers can start with sti/lea/shl/rep/etc not in the whitelist). The action set is large; individual handler identification is per-slot work || NARROWER EARLIER READING `input_action_xlat_table`: cs:0x113e: 256-entry xlatb table mapping a raw input/event byte to an action index (negative = ignore). Feeds input_action_dispatch 0x210e || MERGED 2026-07-25 (audit-fixes #133): one address, two names, the shorter describing a prologue or a single facet. Kept because a narrow reading records a true observation; renamed away because it is not what the routine IS."
0x00210E,input_dispatch_handler_table_UNRESOLVED,"HONEST RETRACTION (2nd correction): sampling more jump-table entries (0x153e,0xc8f,0x5819,0x255e,0x5d06) shows MOST disassemble mid-instruction under the flat file=0x600+cs_offset mapping. So neither '16' nor the 'measured ~126' handler count is reliable, and the flat near-handler mapping is likely WRONG (the dispatcher's real CS base and/or near-vs-far call semantics are unverified). VERIFIED: only the dispatch MECHANISM at 0x210e (poll 0x1ce:0x39d -> xlatb via 0x113e -> call cs:[idx*2+0x123e]). NOT verified: the handler table's base/size/entries. The 3 'clean' handlers (0x652/0x6c0/0x899) may be coincidental alignment. Resolving needs the dispatcher's actual runtime CS + a jump-table entry whose target is cross-checked as a real routine entry || SUPERSEDED READING `input_action_dispatch`: main-loop per-frame input dispatcher: lcall 0x1ce:0x39d (poll event -> ax); form action byte (al, |0x80 for the high variant); al = xlat via table cs:0x113e (input->action index); if index>=0, call cs:[index*2 + 0x123e] = the action handler. Routes raw input to command handlers || SUPERSEDED READING `input_dispatch`: input command dispatch: lcall 0x1ce:0x39d (read input event -> ax); if AL==0 use AH; or al,0x80 for the alt path; bx=0x113e; xlatb (translate the code via DS:0x113e); if result negative (0x80 bit) ignore; else index*2 and call cs:[bx+0x123e] (handler table at file 0x183e). The central keyboard/command handler dispatcher || MERGED 2026-07-25 (audit-fixes #131): the superseded rows were left in the file beside their own correction, so a reader who found one had no pointer to the other."
0x00100E,main_loop_calls_input_dispatch_VERIFIED,"VERIFIED: the main loop near-calls the input dispatcher - bytes E8 FD 10 at 0x100e, rel=0x10fd -> target 0x210e (confirms dispatcher identity + dis.py file-offset addressing). RESOLVED-AS-FAR-AS-STATIC-ALLOWS: the handler jump-table contents cannot be discriminated by prologue-checking - all 4 (table@0x123e/0x183e x handler+0/+0x600) combos give ~15/20 clean prologues, consistent with RANDOM alignment (most bytes decode as push/mov). Most-principled mapping is CS-base file 0x600 (first code segment) -> table@0x183e, handler=entry+0x600 - but individual handlers need a runtime trace or behavioral match to confirm, not static sampling. Dispatch mechanism = solid; handler enumeration = genuinely unresolved statically"
0x00000005,input_jump_table_static_limit_CONFIRMED,"MOVED OFF THE CODE SPACE (audit-fixes #387). This row is a NOTE about scan methodology, not a decode of an instruction, and its former address 0x183E sat inside the 10-byte `mov dword gs:[0x5219],0xa000c0` at 0x183B, where it rendered a phantom `push es`. Parked at a sentinel address like scan_false_positive_note. Original note: CONFIRMED static limit (final on this): a stronger reach-a-ret coherence test gives 126/126 = uninformative (any offset in dense code reaches ret/jmp within 40 insns), just as prologue-checking was ~random. So NO static test discriminates real handlers from mid-instruction offsets. The mapping (CS-base 0x600) is validated ONLY by semantically-meaningful handlers: 0x6c0 (PC-speaker beep - unambiguous), 0x652 (numeric), 0x899 (state array). Full handler enumeration REQUIRES runtime tracing (or per-input behavioral matching), not static analysis. Investigation closed here to avoid low-value churn; mechanism (0x210e) solid, 3 handlers real, rest deferred to a runtime method || SUPERSEDED READING `input_action_jump_table`: cs:0x123e: word jump table of action-handler cs-offsets (handler file = 0x600+entry), called by input_action_dispatch. First 16 handlers -> file 0x1f06,0x652,0x6c0,0xa0a0,0x153e,0x899,0x6b66,0xc8f,0x5819,0xd5f,0x255e,0x56cb,0x5d06,0xa656,0x2d51,0x7a8. The game's command/action handler set || SUPERSEDED READING `input_action_jump_table_CORRECTION`: CORRECTION to the earlier 0x183e note: the '16/16 valid code offsets' claim only meant the entries point into the code REGION - NOT that all are real handlers. Verified valid handler starts: 0x652 (numeric), 0x6c0 (PC-speaker beep), 0x899 (state array). But entries read as 0x153e and 0xc8f disassemble MID-INSTRUCTION, so the true handler count is < 16 and bounded by the xlat table's (0x113e) actual index range, not by 16. The dispatch MECHANISM (0x210e poll->xlat->call) is verified; the exact handler set needs the xlat-table index range to bound it. Do not treat all 16 raw entries as handlers || SUPERSEDED READING `input_handler_table`: input dispatch handler table (cs:0x123e): array of 16-bit cs-relative handler offsets, indexed by the xlatb-translated input code. Entry 0 -> file 0x1f06. Consumed by input_dispatch 0x210e || MERGED 2026-07-25 (audit-fixes #131): the superseded rows were left in the file beside their own correction, so a reader who found one had no pointer to the other."
0x001A93,main_loop_hud_refresh,"main-loop per-frame HUD refresh (gated on [0xadf]&1): program VGA sequencer out 0x3c4,ax=0x0f02 (map-mask = all 4 planes), les di,[0x521d] (screen buffer far ptr), clear a 20-byte x 14-row region at row-stride 0x50 (80 bytes/row), then lcall 0x299:0x498 (graphics draw) + lcall 0:0x5d7. CONFIRMS the game renders in mode-X (planar 320x200, 80 bytes/row/plane) via the VGA sequencer, not linear mode 13h. The engine's linear framebuffer produces identical visual output (mode-X is a perf/paging technique, not a visual difference)"
DS:0x521D,screen_buffer_far_ptr,"far pointer to the mode-X screen/back buffer, used by the HUD refresh (0x1a93) and graphics routines; base for the 80-bytes/row planar layout"
0x003428,graphics_plot_modex,"SEG 0x299:0x498: mode-X pixel/span plot. Inputs bx=x, dx=y, al=colour. Bounds-check dx vs gs:[0x5239](min+0xa)/[0x523b](max). Address = screen_buffer_far_ptr(gs:0x521d) + y*80 (ax=y<<4 + dx=y<<6) + x/4 (bx>>2); plane = x&3 (cl=bl&3) selected via the VGA map-mask. Confirms mode-X layout: byte offset = y*80 + x/4, plane = x&3. The game's core rendering primitive (my engine's linear y*320+x framebuffer yields the same pixel)"
DS:0x5239,screen_clip_bounds,"mode-X vertical clip bounds: gs:[0x5239] = height-related min (used as -0xa lower gate), gs:[0x523b] = max y; graphics_plot_modex rejects out-of-range dx"
0x00509D,dirty_rect_blit,"SEG 0x299:0x210d: blit dirty rectangles from the LINEAR back-buffer (gs:0x5229) to the mode-X screen. Gated on dirty flag gs:[0x5231]&1. Per rect record es:[di]: +0x00=x(ax), +0x02=right/x2, +0x04=y(bx), +0x06=width(cx). Source offset = y*320+x (bx*256 via xchg + bx*64 via shl6 = y*320, +x) - the back buffer is LINEAR. Row-skip stride = 0x140-width. KEY: the game renders to a linear back-buffer then dirty-rect-blits to mode-X, so the engine's linear framebuffer matches the game's INTERNAL representation, not just address-equivalent"
GS:0x5229,linear_back_buffer,far pointer to the game's LINEAR (y*320+x) back-buffer/composition surface; dirty_rect_blit 0x509d copies rects from here to the mode-X VGA screen. Same layout as the engine's linear framebuffer
GS:0x5231,dirty_flag,back-buffer dirty flag; bit0 gates dirty_rect_blit 0x509d
0x003DBF,back_buffer_fill,"SEG 0x299:region: fill a horizontal band of the LINEAR back-buffer (gs:0x5229) with colour al. di = gs:[0x5239]*320 (top row: cx*256 via xchg + cx*64 via shl6); count = (gs:[0x523b]-gs:[0x5239])*80 dwords (= height*320 bytes); al replicated to eax (ah=al, shl16, ax=bx); rep stosd. Re-confirms the linear y*320 back-buffer layout + gs:0x5239/0x523b as the top/bottom band-row bounds. A screen/band clear before compositing"
0x002CD6,sprite_blit_rle,"RLE sprite decode+composite into the LINEAR back-buffer (les di,gs:0x5229). ebp=0xfa00 (64000=320x200 pixel budget). Per token: lodsb control; if negative -> run length cl=(-al+1), sub ebp; lodsb pixel: if 0 -> di+=cx (TRANSPARENT skip) else rep stosb (fill run with pixel); if control>=0 -> literal run (copy cl bytes). So SPR frames are RLE with transparency = index 0, composited into the linear surface (gated on gs:[0x5b57]&1). Matches the engine's SpriteFrameImage transparent-0 model || ALSO RECORDED as `rle_composite_linear_5229`: full-screen RLE compositor into the LINEAR buffer gs:0x5229 - which is a persistent STARFIELD TEXTURE source (NOT the display frame): les di,gs:[0x5229]; ebp=0xfa00 (64000 px); loop reads RLE run bytes from ds:si - negative byte = transparent skip (neg;inc -> cx; add di,cx), positive = opaque run (inc -> cx; rep stosb es:[di],color). PROVES gs:0x5229 is a LINEAR 320x200 row-major back-buffer (di advances 1 byte/pixel, no plane/stride math). Gated on gs:0x5b57 bit0 || MERGED 2026-07-25 (#186): one address, several names, folded by union."
