scenario	script	object	list_index	node_offset	selector_offset	selector	menu_row	choice_offset	choice	dialogue_events
script4:Bronko:0cc4:1	SCRIPT4	Bronko	7	0x0cc4	0x0001	talk	1	0x18e9	robot	0
script4:Bronko:0cc4:2	SCRIPT4	Bronko	7	0x0cc4	0x0001	talk	2	0x2bc3	cred	0
script4:Bronko:0cc4:3	SCRIPT4	Bronko	7	0x0cc4	0x0001	talk	3	0x25f3	murffalos	0
script4:Bronko:0cc4:4	SCRIPT4	Bronko	7	0x0cc4	0x0001	talk	4	0x26a0	weapons	0
script4:Bronko:0cd6:0	SCRIPT4	Bronko	7	0x0cd6	0x18e9	robot	0	0x0001	talk	13
script4:Bronko:0cd6:1	SCRIPT4	Bronko	7	0x0cd6	0x18e9	robot	1	0x0752	bye_bye	13
script4:Bronko:0cd6:2	SCRIPT4	Bronko	7	0x0cd6	0x18e9	robot	2	0x18e9	robot	13
script4:Bronko:0cd6:3	SCRIPT4	Bronko	7	0x0cd6	0x18e9	robot	3	0x2bc8	intelligence	13
script4:Bronko:0cd6:4	SCRIPT4	Bronko	7	0x0cd6	0x18e9	robot	4	0x0107	energy	13
script4:Bronko:0cd6:5	SCRIPT4	Bronko	7	0x0cd6	0x18e9	robot	5	0x2bd5	technology	13
script4:Bronko:0cd6:6	SCRIPT4	Bronko	7	0x0cd6	0x18e9	robot	6	0x2be0	retirement	13
script4:Bronko:0e73:0	SCRIPT4	Bronko	7	0x0e73	0x2bc3	cred	0	0x0001	talk	7
script4:Bronko:0e73:1	SCRIPT4	Bronko	7	0x0e73	0x2bc3	cred	1	0x0752	bye_bye	7
script4:Bronko:0e73:2	SCRIPT4	Bronko	7	0x0e73	0x2bc3	cred	2	0x2bc3	cred	7
script4:Bronko:0e73:3	SCRIPT4	Bronko	7	0x0e73	0x2bc3	cred	3	0x2c6f	buy	7
script4:Bronko:0f5f:0	SCRIPT4	Bronko	7	0x0f5f	0x25f3	murffalos	0	0x0001	talk	5
script4:Bronko:0f5f:1	SCRIPT4	Bronko	7	0x0f5f	0x25f3	murffalos	1	0x0752	bye_bye	5
script4:Bronko:0f5f:2	SCRIPT4	Bronko	7	0x0f5f	0x25f3	murffalos	2	0x2cf8	hunt	5
script4:Bronko:1017:0	SCRIPT4	Bronko	7	0x1017	0x26a0	weapons	0	0x0001	talk	4
script4:Bronko:1017:1	SCRIPT4	Bronko	7	0x1017	0x26a0	weapons	1	0x0752	bye_bye	4
script4:Bronko:1017:2	SCRIPT4	Bronko	7	0x1017	0x26a0	weapons	2	0x2762	planets	4
script4:Bronko:1017:3	SCRIPT4	Bronko	7	0x1017	0x26a0	weapons	3	0x1bf1	war	4
script4:Bronko:10a7:0	SCRIPT4	Bronko	7	0x10a7	0x2be0	retirement	0	0x0001	talk	1
script4:Bronko:10a7:1	SCRIPT4	Bronko	7	0x10a7	0x2be0	retirement	1	0x0752	bye_bye	1
script4:Bronko:10a7:2	SCRIPT4	Bronko	7	0x10a7	0x2be0	retirement	2	0x2d8b	Magnus	1
script4:Bob_Morlock:10e8:0	SCRIPT4	Bob_Morlock	8	0x10e8	0x0001	talk	0	0x0752	bye_bye	30
script4:Bob_Morlock:10e8:1	SCRIPT4	Bob_Morlock	8	0x10e8	0x0001	talk	1	0x2d97	black_hole	30
script4:Bob_Morlock:10e8:2	SCRIPT4	Bob_Morlock	8	0x10e8	0x0001	talk	2	0x2da2	Big_Bang	30
script4:Bob_Morlock:10e8:3	SCRIPT4	Bob_Morlock	8	0x10e8	0x0001	talk	3	0x2dab	Bob_Morlock	30
script4:Bob_Morlock:10e8:4	SCRIPT4	Bob_Morlock	8	0x10e8	0x0001	talk	4	0x2db7	kanary	30
script4:Bob_Morlock:10e8:5	SCRIPT4	Bob_Morlock	8	0x10e8	0x0001	talk	5	0x11eb	mission	30
script4:Bob_Morlock:10e8:6	SCRIPT4	Bob_Morlock	8	0x10e8	0x0001	talk	6	0x2dbe	corpo	30
script4:Bob_Morlock:10e8:7	SCRIPT4	Bob_Morlock	8	0x10e8	0x0001	talk	7	0x2dc4	good_	30
script4:Bob_Morlock:157b:0	SCRIPT4	Bob_Morlock	8	0x157b	0x2db7	kanary	0	0x0001	talk	19
script4:Bob_Morlock:157b:1	SCRIPT4	Bob_Morlock	8	0x157b	0x2db7	kanary	1	0x0752	bye_bye	19
script4:Bob_Morlock:157b:2	SCRIPT4	Bob_Morlock	8	0x157b	0x2db7	kanary	2	0x2fc5	cottage	19
script4:Bob_Morlock:157b:3	SCRIPT4	Bob_Morlock	8	0x157b	0x2db7	kanary	3	0x2fcd	clones	19
script4:Bob_Morlock:157b:4	SCRIPT4	Bob_Morlock	8	0x157b	0x2db7	kanary	4	0x2fd4	employees	19
script4:Bob_Morlock:157b:5	SCRIPT4	Bob_Morlock	8	0x157b	0x2db7	kanary	5	0x2fde	reports	19
script4:Hom:1849:0	SCRIPT4	Hom	9	0x1849	0x0006	hello	0	0x0752	bye_bye	10
script4:Hom:1849:1	SCRIPT4	Hom	9	0x1849	0x0006	hello	1	0x0001	talk	10
script4:Hom:1849:2	SCRIPT4	Hom	9	0x1849	0x0006	hello	2	0x31c7	not_talk	10
script4:Hom:1932:0	SCRIPT4	Hom	9	0x1932	0x0001	talk	0	0x0752	bye_bye	8
script4:Hom:1932:1	SCRIPT4	Hom	9	0x1932	0x0001	talk	1	0x2700	race	8
script4:Hom:1932:2	SCRIPT4	Hom	9	0x1932	0x0001	talk	2	0x04dc	planet	8
script4:Hom:1932:3	SCRIPT4	Hom	9	0x1932	0x0001	talk	3	0x325d	science	8
script4:Hom:1932:4	SCRIPT4	Hom	9	0x1932	0x0001	talk	4	0x3265	politics	8
script4:Hom:1932:5	SCRIPT4	Hom	9	0x1932	0x0001	talk	5	0x326e	art	8
script4:Hom:1932:6	SCRIPT4	Hom	9	0x1932	0x0001	talk	6	0x3272	consumption	8
script4:Hom:19de:0	SCRIPT4	Hom	9	0x19de	0x2700	race	0	0x0001	talk	2
script4:Hom:19de:1	SCRIPT4	Hom	9	0x19de	0x2700	race	1	0x0752	bye_bye	2
script4:Hom:19de:2	SCRIPT4	Hom	9	0x19de	0x2700	race	2	0x32e9	izwal	2
script4:Hom:19de:3	SCRIPT4	Hom	9	0x19de	0x2700	race	3	0x2705	croolis	2
script4:Hom:19de:4	SCRIPT4	Hom	9	0x19de	0x2700	race	4	0x32ef	slimer	2
script4:Hom:19de:5	SCRIPT4	Hom	9	0x19de	0x2700	race	5	0x32f6	tubular_brain	2
script4:Hom:19de:6	SCRIPT4	Hom	9	0x19de	0x2700	race	6	0x3304	sinox	2
script4:Hom:19de:7	SCRIPT4	Hom	9	0x19de	0x2700	race	7	0x330a	buggol	2
script4:Hom:19de:8	SCRIPT4	Hom	9	0x19de	0x2700	race	8	0x3311	migrax	2
script4:Hom:19de:9	SCRIPT4	Hom	9	0x19de	0x2700	race	9	0x093a	ondoyant	2
script4:Hom:1a1c:0	SCRIPT4	Hom	9	0x1a1c	0x32e9	izwal	0	0x0752	bye_bye	22
script4:Hom:1a1c:1	SCRIPT4	Hom	9	0x1a1c	0x32e9	izwal	1	0x2700	race	22
script4:Hom:1a1c:2	SCRIPT4	Hom	9	0x1a1c	0x32e9	izwal	2	0x0001	talk	22
script4:Hom:1a1c:3	SCRIPT4	Hom	9	0x1a1c	0x32e9	izwal	3	0x04dc	planet	22
script4:Hom:1a1c:4	SCRIPT4	Hom	9	0x1a1c	0x32e9	izwal	4	0x2bc8	intelligence	22
script4:Hom:1a1c:5	SCRIPT4	Hom	9	0x1a1c	0x32e9	izwal	5	0x333f	food	22
script4:Hom:1a1c:6	SCRIPT4	Hom	9	0x1a1c	0x32e9	izwal	6	0x325d	science	22
script4:Hom:1c5d:0	SCRIPT4	Hom	9	0x1c5d	0x2705	croolis	0	0x0752	bye_bye	14
script4:Hom:1c5d:1	SCRIPT4	Hom	9	0x1c5d	0x2705	croolis	1	0x2700	race	14
script4:Hom:1c5d:2	SCRIPT4	Hom	9	0x1c5d	0x2705	croolis	2	0x1bf1	war	14
script4:Hom:1c5d:3	SCRIPT4	Hom	9	0x1c5d	0x2705	croolis	3	0x325d	science	14
script4:Hom:1c5d:4	SCRIPT4	Hom	9	0x1c5d	0x2705	croolis	4	0x34e2	info	14
script4:Hom:1c5d:5	SCRIPT4	Hom	9	0x1c5d	0x2705	croolis	5	0x0ab0	joke	14
script4:Hom:1c5d:6	SCRIPT4	Hom	9	0x1c5d	0x2705	croolis	6	0x04dc	planet	14
script4:Hom:1dc3:0	SCRIPT4	Hom	9	0x1dc3	0x32ef	slimer	0	0x0752	bye_bye	18
script4:Hom:1dc3:1	SCRIPT4	Hom	9	0x1dc3	0x32ef	slimer	1	0x2700	race	18
script4:Hom:1dc3:2	SCRIPT4	Hom	9	0x1dc3	0x32ef	slimer	2	0x04dc	planet	18
script4:Hom:1dc3:3	SCRIPT4	Hom	9	0x1dc3	0x32ef	slimer	3	0x325d	science	18
script4:Hom:1dc3:4	SCRIPT4	Hom	9	0x1dc3	0x32ef	slimer	4	0x3265	politics	18
script4:Hom:1dc3:5	SCRIPT4	Hom	9	0x1dc3	0x32ef	slimer	5	0x2519	yolk	18
script4:Hom:1dc3:6	SCRIPT4	Hom	9	0x1dc3	0x32ef	slimer	6	0x34e2	info	18
script4:Hom:1fa9:0	SCRIPT4	Hom	9	0x1fa9	0x32f6	tubular_brain	0	0x0752	bye_bye	5
script4:Hom:1fa9:1	SCRIPT4	Hom	9	0x1fa9	0x32f6	tubular_brain	1	0x1072	brain	5
script4:Hom:1fa9:2	SCRIPT4	Hom	9	0x1fa9	0x32f6	tubular_brain	2	0x34e2	info	5
script4:Hom:2029:0	SCRIPT4	Hom	9	0x2029	0x3304	sinox	0	0x0752	bye_bye	5
script4:Hom:2029:1	SCRIPT4	Hom	9	0x2029	0x3304	sinox	1	0x2700	race	5
script4:Hom:2029:2	SCRIPT4	Hom	9	0x2029	0x3304	sinox	2	0x325d	science	5
script4:Hom:2029:3	SCRIPT4	Hom	9	0x2029	0x3304	sinox	3	0x2bd5	technology	5
script4:Hom:2029:4	SCRIPT4	Hom	9	0x2029	0x3304	sinox	4	0x34e2	info	5
script4:Hom:20b3:0	SCRIPT4	Hom	9	0x20b3	0x3311	migrax	0	0x0752	bye_bye	5
script4:Hom:20b3:1	SCRIPT4	Hom	9	0x20b3	0x3311	migrax	1	0x2700	race	5
script4:Hom:20b3:2	SCRIPT4	Hom	9	0x20b3	0x3311	migrax	2	0x0001	talk	5
script4:Hom:20b3:3	SCRIPT4	Hom	9	0x20b3	0x3311	migrax	3	0x34e2	info	5
script4:Hom:20b3:4	SCRIPT4	Hom	9	0x20b3	0x3311	migrax	4	0x25f3	murffalos	5
script4:Hom:2139:0	SCRIPT4	Hom	9	0x2139	0x330a	buggol	0	0x0752	bye_bye	2
script4:Hom:2139:1	SCRIPT4	Hom	9	0x2139	0x330a	buggol	1	0x2700	race	2
script4:Hom:2139:2	SCRIPT4	Hom	9	0x2139	0x330a	buggol	2	0x3265	politics	2
script4:Hom:2139:3	SCRIPT4	Hom	9	0x2139	0x330a	buggol	3	0x34e2	info	2
script4:Hom:2139:4	SCRIPT4	Hom	9	0x2139	0x330a	buggol	4	0x0ab0	joke	2
script4:Hom:2173:0	SCRIPT4	Hom	9	0x2173	0x093a	ondoyant	0	0x0752	bye_bye	3
script4:Hom:2173:1	SCRIPT4	Hom	9	0x2173	0x093a	ondoyant	1	0x0001	talk	3
script4:Hom:2173:2	SCRIPT4	Hom	9	0x2173	0x093a	ondoyant	2	0x34e2	info	3
script4:Hom:2173:3	SCRIPT4	Hom	9	0x2173	0x093a	ondoyant	3	0x2d1e	reproduction	3
script4:Hom:21d1:0	SCRIPT4	Hom	9	0x21d1	0x25f3	murffalos	0	0x0752	bye_bye	5
script4:Hom:21d1:1	SCRIPT4	Hom	9	0x21d1	0x25f3	murffalos	1	0x04dc	planet	5
script4:Hom:21d1:2	SCRIPT4	Hom	9	0x21d1	0x25f3	murffalos	2	0x2d1e	reproduction	5
script4:Hom:21d1:3	SCRIPT4	Hom	9	0x21d1	0x25f3	murffalos	3	0x3272	consumption	5
script4:Hom:21d1:4	SCRIPT4	Hom	9	0x21d1	0x25f3	murffalos	4	0x34e2	info	5
script4:Hom:225d:0	SCRIPT4	Hom	9	0x225d	0x04dc	planet	0	0x0752	bye_bye	25
script4:Hom:225d:1	SCRIPT4	Hom	9	0x225d	0x04dc	planet	1	0x0001	talk	25
script4:Hom:225d:2	SCRIPT4	Hom	9	0x225d	0x04dc	planet	2	0x3882	erazor	25
script4:Hom:225d:3	SCRIPT4	Hom	9	0x225d	0x04dc	planet	3	0x28a7	mastachok	25
script4:Hom:225d:4	SCRIPT4	Hom	9	0x225d	0x04dc	planet	4	0x3889	qx20	25
script4:Hom:225d:5	SCRIPT4	Hom	9	0x225d	0x04dc	planet	5	0x388e	tumul	25
script4:Hom:225d:6	SCRIPT4	Hom	9	0x225d	0x04dc	planet	6	0x34cb	rondo	25
script4:Hom:225d:7	SCRIPT4	Hom	9	0x225d	0x04dc	planet	7	0x3894	cyberock	25
script4:Hom:225d:8	SCRIPT4	Hom	9	0x225d	0x04dc	planet	8	0x389d	troma	25
script4:Hom:225d:9	SCRIPT4	Hom	9	0x225d	0x04dc	planet	9	0x3684	ekatomb	25
script4:Hom:225d:10	SCRIPT4	Hom	9	0x225d	0x04dc	planet	10	0x38a3	attrox	25
script4:Hom:225d:11	SCRIPT4	Hom	9	0x225d	0x04dc	planet	11	0x1ea2	Oddland	25
script4:Hom:225d:12	SCRIPT4	Hom	9	0x225d	0x04dc	planet	12	0x2dbe	corpo	25
script4:Hom:2493:0	SCRIPT4	Hom	9	0x2493	0x39d4	television	0	0x0752	bye_bye	5
script4:Hom:2493:1	SCRIPT4	Hom	9	0x2493	0x39d4	television	1	0x34e2	info	5
script4:Hom:2493:2	SCRIPT4	Hom	9	0x2493	0x39d4	television	2	0x3272	consumption	5
script4:Hom:2493:3	SCRIPT4	Hom	9	0x2493	0x39d4	television	3	0x3265	politics	5
script4:Hom:251f:0	SCRIPT4	Hom	9	0x251f	0x326e	art	0	0x0752	bye_bye	4
script4:Hom:251f:1	SCRIPT4	Hom	9	0x251f	0x326e	art	1	0x0001	talk	4
script4:Hom:251f:2	SCRIPT4	Hom	9	0x251f	0x326e	art	2	0x34e2	info	4
script4:Hom:251f:3	SCRIPT4	Hom	9	0x251f	0x326e	art	3	0x1221	painting	4
script4:Hom:259b:0	SCRIPT4	Hom	9	0x259b	0x16bd	peace	0	0x0752	bye_bye	4
script4:Hom:259b:1	SCRIPT4	Hom	9	0x259b	0x16bd	peace	1	0x3265	politics	4
script4:Hom:259b:2	SCRIPT4	Hom	9	0x259b	0x16bd	peace	2	0x3a64	friendship	4
script4:Hom:259b:3	SCRIPT4	Hom	9	0x259b	0x16bd	peace	3	0x32e9	izwal	4
script4:Hom:260b:0	SCRIPT4	Hom	9	0x260b	0x1bf1	war	0	0x0752	bye_bye	3
script4:Hom:260b:1	SCRIPT4	Hom	9	0x260b	0x1bf1	war	1	0x3265	politics	3
script4:Hom:260b:2	SCRIPT4	Hom	9	0x260b	0x1bf1	war	2	0x2705	croolis	3
script4:Hom:265d:0	SCRIPT4	Hom	9	0x265d	0x3265	politics	0	0x0752	bye_bye	5
script4:Hom:265d:1	SCRIPT4	Hom	9	0x265d	0x3265	politics	1	0x2700	race	5
script4:Hom:265d:2	SCRIPT4	Hom	9	0x265d	0x3265	politics	2	0x3af0	democracy	5
script4:Hom:265d:3	SCRIPT4	Hom	9	0x265d	0x3265	politics	3	0x39d4	television	5
script4:Hom:265d:4	SCRIPT4	Hom	9	0x265d	0x3265	politics	4	0x0ab0	joke	5
script4:Hom:265d:5	SCRIPT4	Hom	9	0x265d	0x3265	politics	5	0x16bd	peace	5
script4:Hom:265d:6	SCRIPT4	Hom	9	0x265d	0x3265	politics	6	0x1bf1	war	5
script4:Hom:26eb:0	SCRIPT4	Hom	9	0x26eb	0x2d1e	reproduction	0	0x0752	bye_bye	3
script4:Hom:26eb:1	SCRIPT4	Hom	9	0x26eb	0x2d1e	reproduction	1	0x2700	race	3
script4:Hom:26eb:2	SCRIPT4	Hom	9	0x26eb	0x2d1e	reproduction	2	0x3b6c	hom	3
script4:Hom:26eb:3	SCRIPT4	Hom	9	0x26eb	0x2d1e	reproduction	3	0x093a	ondoyant	3
script4:Hom:26eb:4	SCRIPT4	Hom	9	0x26eb	0x2d1e	reproduction	4	0x34e2	info	3
script4:Hom:26eb:5	SCRIPT4	Hom	9	0x26eb	0x2d1e	reproduction	5	0x0ab0	joke	3
script4:Hom:2743:0	SCRIPT4	Hom	9	0x2743	0x325d	science	0	0x0752	bye_bye	11
script4:Hom:2743:1	SCRIPT4	Hom	9	0x2743	0x325d	science	1	0x0001	talk	11
script4:Hom:2743:2	SCRIPT4	Hom	9	0x2743	0x325d	science	2	0x2700	race	11
script4:Hom:2743:3	SCRIPT4	Hom	9	0x2743	0x325d	science	3	0x04dc	planet	11
script4:Hom:2743:4	SCRIPT4	Hom	9	0x2743	0x325d	science	4	0x1083	universe	11
script4:Hom:2743:5	SCRIPT4	Hom	9	0x2743	0x325d	science	5	0x34e2	info	11
script4:Hom:2743:6	SCRIPT4	Hom	9	0x2743	0x325d	science	6	0x3bab	origin	11
script4:Hom:2743:7	SCRIPT4	Hom	9	0x2743	0x325d	science	7	0x2ac0	mind	11
script4:Hom:2859:0	SCRIPT4	Hom	9	0x2859	0x3c45	consuption	0	0x0752	bye_bye	4
script4:Hom:2859:1	SCRIPT4	Hom	9	0x2859	0x3c45	consuption	1	0x0001	talk	4
script4:Hom:2859:2	SCRIPT4	Hom	9	0x2859	0x3c45	consuption	2	0x3304	sinox	4
script4:Hom:2859:3	SCRIPT4	Hom	9	0x2859	0x3c45	consuption	3	0x333f	food	4
script4:Hom:28cb:0	SCRIPT4	Hom	9	0x28cb	0x0ab0	joke	0	0x0752	bye_bye	5
script4:Hom:28cb:1	SCRIPT4	Hom	9	0x28cb	0x0ab0	joke	1	0x0001	talk	5
script4:Hom:28cb:2	SCRIPT4	Hom	9	0x28cb	0x0ab0	joke	2	0x2700	race	5
script4:Hom:28cb:3	SCRIPT4	Hom	9	0x28cb	0x0ab0	joke	3	0x04dc	planet	5
script4:Hom:28cb:4	SCRIPT4	Hom	9	0x28cb	0x0ab0	joke	4	0x34e2	info	5
script4:Hom:28cb:5	SCRIPT4	Hom	9	0x28cb	0x0ab0	joke	5	0x0aaa	laugh	5
script5:Eviscerator:0002:0	SCRIPT5	Eviscerator	0	0x0002	0x0001	talk	0	0x1062	bye_bye	17
script5:Eviscerator:0002:1	SCRIPT5	Eviscerator	0	0x0002	0x0001	talk	1	0x2a4c	peace	17
script5:Eviscerator:0002:2	SCRIPT5	Eviscerator	0	0x0002	0x0001	talk	2	0x2a52	war	17
script5:Eviscerator:0002:3	SCRIPT5	Eviscerator	0	0x0002	0x0001	talk	3	0x2a56	prison	17
script5:Eviscerator:0002:4	SCRIPT5	Eviscerator	0	0x0002	0x0001	talk	4	0x0086	planet	17
script5:Eviscerator:0002:5	SCRIPT5	Eviscerator	0	0x0002	0x0001	talk	5	0x2a5d	television	17
script5:Eviscerator:0002:6	SCRIPT5	Eviscerator	0	0x0002	0x0001	talk	6	0x2a68	politics	17
script5:Eviscerator:0002:7	SCRIPT5	Eviscerator	0	0x0002	0x0001	talk	7	0x2a71	reproduction	17
script5:Eviscerator:0002:8	SCRIPT5	Eviscerator	0	0x0002	0x0001	talk	8	0x2a7e	science	17
script5:Eviscerator:0002:9	SCRIPT5	Eviscerator	0	0x0002	0x0001	talk	9	0x2a86	race	17
script5:Eviscerator:0002:10	SCRIPT5	Eviscerator	0	0x0002	0x0001	talk	10	0x2a8b	consumerism	17
script5:Eviscerator:021c:0	SCRIPT5	Eviscerator	0	0x021c	0x0086	planet	0	0x0001	talk	11
script5:Eviscerator:021c:1	SCRIPT5	Eviscerator	0	0x021c	0x0086	planet	1	0x232c	corpo	11
script5:Eviscerator:021c:2	SCRIPT5	Eviscerator	0	0x021c	0x0086	planet	2	0x22bd	magnus	11
script5:Eviscerator:021c:3	SCRIPT5	Eviscerator	0	0x021c	0x0086	planet	3	0x1c75	vista	11
script5:Eviscerator:021c:4	SCRIPT5	Eviscerator	0	0x021c	0x0086	planet	4	0x1d75	erazor	11
script5:Eviscerator:021c:5	SCRIPT5	Eviscerator	0	0x021c	0x0086	planet	5	0x2b99	trashlando	11
script5:Eviscerator:021c:6	SCRIPT5	Eviscerator	0	0x021c	0x0086	planet	6	0x1c6f	tumul	11
script5:Eviscerator:021c:7	SCRIPT5	Eviscerator	0	0x021c	0x0086	planet	7	0x0f08	pterra	11
script5:Eviscerator:021c:8	SCRIPT5	Eviscerator	0	0x021c	0x0086	planet	8	0x2ba4	Eden	11
script5:Eviscerator:03bc:0	SCRIPT5	Eviscerator	0	0x03bc	0x2a86	race	0	0x1062	bye_bye	23
script5:Eviscerator:03bc:1	SCRIPT5	Eviscerator	0	0x03bc	0x2a86	race	1	0x0001	talk	23
script5:Eviscerator:03bc:2	SCRIPT5	Eviscerator	0	0x03bc	0x2a86	race	2	0x1abb	izwal	23
script5:Eviscerator:03bc:3	SCRIPT5	Eviscerator	0	0x03bc	0x2a86	race	3	0x1ac1	croolis	23
script5:Eviscerator:03bc:4	SCRIPT5	Eviscerator	0	0x03bc	0x2a86	race	4	0x2c4e	sinox	23
script5:Eviscerator:03bc:5	SCRIPT5	Eviscerator	0	0x03bc	0x2a86	race	5	0x2c54	tromp	23
script5:Eviscerator:03bc:6	SCRIPT5	Eviscerator	0	0x03bc	0x2a86	race	6	0x1ac9	migrax	23
script5:Eviscerator:03bc:7	SCRIPT5	Eviscerator	0	0x03bc	0x2a86	race	7	0x2c5a	buggol	23
script5:Eviscerator:03bc:8	SCRIPT5	Eviscerator	0	0x03bc	0x2a86	race	8	0x225b	ondoyant	23
script5:Eviscerator:0626:0	SCRIPT5	Eviscerator	0	0x0626	0x2a4c	peace	0	0x1062	bye_bye	14
script5:Eviscerator:0626:1	SCRIPT5	Eviscerator	0	0x0626	0x2a4c	peace	1	0x0001	talk	14
script5:Eviscerator:0626:2	SCRIPT5	Eviscerator	0	0x0626	0x2a4c	peace	2	0x0a8f	friend	14
script5:Eviscerator:0626:3	SCRIPT5	Eviscerator	0	0x0626	0x2a4c	peace	3	0x2d1d	art	14
script5:Eviscerator:07e5:0	SCRIPT5	Eviscerator	0	0x07e5	0x2a52	war	0	0x1062	bye_bye	15
script5:Eviscerator:07e5:1	SCRIPT5	Eviscerator	0	0x07e5	0x2a52	war	1	0x0001	talk	15
script5:Eviscerator:07e5:2	SCRIPT5	Eviscerator	0	0x07e5	0x2a52	war	2	0x2cfd	battle	15
script5:Eviscerator:07e5:3	SCRIPT5	Eviscerator	0	0x07e5	0x2a52	war	3	0x2d88	enemy	15
script5:Eviscerator:07e5:4	SCRIPT5	Eviscerator	0	0x07e5	0x2a52	war	4	0x0fbc	treasure	15
script5:Eviscerator:0a02:0	SCRIPT5	Eviscerator	0	0x0a02	0x0f67	secrets	0	0x1062	bye_bye	3
script5:Eviscerator:0a02:1	SCRIPT5	Eviscerator	0	0x0a02	0x0f67	secrets	1	0x0001	talk	3
script5:Eviscerator:0a02:2	SCRIPT5	Eviscerator	0	0x0a02	0x0f67	secrets	2	0x2e24	secret	3
script5:Yoko:0a64:0	SCRIPT5	Yoko	1	0x0a64	0x0006	hello	0	0x1062	bye_bye	5
script5:Yoko:0a64:1	SCRIPT5	Yoko	1	0x0a64	0x0006	hello	1	0x0001	talk	5
script5:Yoko:0a64:2	SCRIPT5	Yoko	1	0x0a64	0x0006	hello	2	0x2e31	say_nothing	5
script5:Yoko:0afa:0	SCRIPT5	Yoko	1	0x0afa	0x0001	talk	0	0x1062	bye_bye	1
script5:Yoko:0afa:1	SCRIPT5	Yoko	1	0x0afa	0x0001	talk	1	0x2a86	race	1
script5:Yoko:0afa:2	SCRIPT5	Yoko	1	0x0afa	0x0001	talk	2	0x2d1d	art	1
script5:Yoko:0afa:3	SCRIPT5	Yoko	1	0x0afa	0x0001	talk	3	0x2a68	politics	1
script5:Yoko:0afa:4	SCRIPT5	Yoko	1	0x0afa	0x0001	talk	4	0x2a71	reproduction	1
script5:Yoko:0afa:5	SCRIPT5	Yoko	1	0x0afa	0x0001	talk	5	0x2a7e	science	1
script5:Yoko:0afa:6	SCRIPT5	Yoko	1	0x0afa	0x0001	talk	6	0x2a8b	consumerism	1
script5:Yoko:0b26:0	SCRIPT5	Yoko	1	0x0b26	0x2a86	race	0	0x1062	bye_bye	4
script5:Yoko:0b26:1	SCRIPT5	Yoko	1	0x0b26	0x2a86	race	1	0x0001	talk	4
script5:Yoko:0b26:2	SCRIPT5	Yoko	1	0x0b26	0x2a86	race	2	0x2c6f	Izwal	4
script5:Yoko:0b26:3	SCRIPT5	Yoko	1	0x0b26	0x2a86	race	3	0x2e6f	Slimers	4
script5:Yoko:0b26:4	SCRIPT5	Yoko	1	0x0b26	0x2a86	race	4	0x224c	Croolis	4
script5:Yoko:0b26:5	SCRIPT5	Yoko	1	0x0b26	0x2a86	race	5	0x2cd0	Sinox	4
script5:Yoko:0b26:6	SCRIPT5	Yoko	1	0x0b26	0x2a86	race	6	0x2e77	Tromp	4
script5:Yoko:0b26:7	SCRIPT5	Yoko	1	0x0b26	0x2a86	race	7	0x2bfd	Migrax	4
script5:Yoko:0b26:8	SCRIPT5	Yoko	1	0x0b26	0x2a86	race	8	0x1cbc	Buggol	4
script5:Yoko:0b26:9	SCRIPT5	Yoko	1	0x0b26	0x2a86	race	9	0x225b	ondoyant	4
script5:Yoko:0b26:10	SCRIPT5	Yoko	1	0x0b26	0x2a86	race	10	0x2e7d	Tubular_brain	4
script5:Yoko:0bb4:0	SCRIPT5	Yoko	1	0x0bb4	0x2c6f	Izwal	0	0x1062	bye_bye	22
script5:Yoko:0bb4:1	SCRIPT5	Yoko	1	0x0bb4	0x2c6f	Izwal	1	0x0001	talk	22
script5:Yoko:0bb4:2	SCRIPT5	Yoko	1	0x0bb4	0x2c6f	Izwal	2	0x2a86	race	22
script5:Yoko:0bb4:3	SCRIPT5	Yoko	1	0x0bb4	0x2c6f	Izwal	3	0x2a4c	peace	22
script5:Yoko:0bb4:4	SCRIPT5	Yoko	1	0x0bb4	0x2c6f	Izwal	4	0x0b3b	Yoko	22
script5:Yoko:0bb4:5	SCRIPT5	Yoko	1	0x0bb4	0x2c6f	Izwal	5	0x1488	Maxxon	22
script5:Yoko:0bb4:6	SCRIPT5	Yoko	1	0x0bb4	0x2c6f	Izwal	6	0x0086	planet	22
script5:Yoko:0bb4:7	SCRIPT5	Yoko	1	0x0bb4	0x2c6f	Izwal	7	0x2d49	listen	22
script5:Yoko:0bb4:8	SCRIPT5	Yoko	1	0x0bb4	0x2c6f	Izwal	8	0x0224	like	22
script5:Yoko:0df4:0	SCRIPT5	Yoko	1	0x0df4	0x224c	Croolis	0	0x1062	bye_bye	7
script5:Yoko:0df4:1	SCRIPT5	Yoko	1	0x0df4	0x224c	Croolis	1	0x0001	talk	7
script5:Yoko:0df4:2	SCRIPT5	Yoko	1	0x0df4	0x224c	Croolis	2	0x2a86	race	7
script5:Yoko:0df4:3	SCRIPT5	Yoko	1	0x0df4	0x224c	Croolis	3	0x2a52	war	7
script5:Yoko:0df4:4	SCRIPT5	Yoko	1	0x0df4	0x224c	Croolis	4	0x0a9c	news	7
script5:Yoko:0df4:5	SCRIPT5	Yoko	1	0x0df4	0x224c	Croolis	5	0x2395	brain	7
script5:Yoko:0df4:6	SCRIPT5	Yoko	1	0x0df4	0x224c	Croolis	6	0x2f17	fear	7
